vpn,itlb_hit,dtlb_hit,stlb_hit,stlb_ptw
153113,0,492,0,1
153114,0,304,0,1
1532,0,495,0,1
153231,0,103,0,1
153232,0,488,0,1
153233,0,408,0,1
153289,0,458,0,1
153290,0,476,0,1
153291,0,3,0,1
1533,0,497,0,1
15335,0,2,0,1
1534,0,496,0,1
153401,0,7,0,1
153443,0,346,0,1
153444,0,500,0,1
153445,0,503,0,1
153446,0,498,0,1
153447,0,501,0,1
153448,0,501,0,1
153449,0,154,0,1
153450,0,264,0,1
153451,0,497,0,1
153452,0,209,0,1
153491,0,25,0,1
1535,0,501,0,1
1536,0,499,0,1
153611,0,277,0,1
15368,0,161,0,1
15369,0,174,0,1
1537,0,500,0,1
153738,0,438,0,1
153739,0,496,0,1
153740,0,499,0,1
153741,0,501,0,1
153742,0,502,0,1
153743,0,498,0,1
153744,0,504,0,1
153745,0,491,8,1
153746,0,501,0,1
153747,0,495,0,1
153748,0,495,0,1
153749,0,500,0,1
153750,0,498,0,1
153751,0,503,0,1
153752,0,505,0,1
153753,0,502,0,1
153754,0,499,0,1
153755,0,504,0,1
153756,0,503,0,1
153757,0,503,0,1
153758,0,505,0,1
153759,0,499,0,1
153760,0,505,0,1
153761,0,486,9,1
153762,0,502,0,1
153763,0,504,0,1
153764,0,503,0,1
153765,0,501,0,1
153766,0,495,0,1
153767,0,500,0,1
153768,0,499,0,1
153769,0,493,0,1
153770,0,504,0,1
153771,0,503,0,1
153772,0,500,0,1
153773,0,502,0,1
153774,0,503,0,1
153775,0,497,0,1
153776,0,500,0,1
153777,0,488,9,1
153778,0,503,0,1
153779,0,497,0,1
153780,0,502,0,1
153781,0,503,0,1
153782,0,503,0,1
153783,0,503,0,1
153784,0,504,0,1
153785,0,503,0,1
153786,0,497,0,1
153787,0,505,0,1
153788,0,0,0,1
1538,0,504,0,1
153854,0,124,0,1
153855,0,495,0,1
153856,0,488,0,1
153857,0,497,0,1
153858,0,500,0,1
153859,0,497,0,1
153860,0,281,0,1
1539,0,497,0,1
153921,0,492,0,1
153922,0,476,0,1
153941,0,219,0,1
153942,0,500,0,1
153943,0,190,0,1
153970,0,18,0,1
153971,0,3,0,1
153978,0,83,0,1
153979,0,497,0,1
153980,0,501,0,1
153981,0,501,0,1
153982,0,500,0,1
153983,0,501,0,1
153984,0,397,0,1
153998,0,25,0,1
1540,0,504,0,1
154027,0,216,0,1
154028,0,498,0,1
154029,0,503,0,1
154030,0,496,0,1
154031,0,498,0,1
154032,0,501,0,1
154033,0,494,0,1
154034,0,497,0,1
154035,0,501,0,1
154036,0,503,0,1
154037,0,496,0,1
154038,0,498,0,1
154039,0,496,0,1
154040,0,499,0,1
154041,0,495,0,1
154042,0,499,0,1
154043,0,498,0,1
154044,0,498,0,1
154045,0,135,0,1
154050,0,274,0,2
154051,0,500,0,1
154052,0,491,0,1
154053,0,497,0,1
154054,0,493,0,1
154055,0,492,0,1
154056,0,490,0,1
154057,0,494,0,1
154058,0,496,0,1
154059,0,499,0,1
154060,0,497,0,1
154061,0,497,0,1
154062,0,496,0,1
154063,0,495,0,1
154064,0,499,0,1
154065,0,497,0,1
154066,0,503,0,1
154067,0,496,0,1
154068,0,222,0,1
154078,0,90,0,1
154079,0,228,0,1
1541,0,496,0,1
154182,0,0,0,1
1542,0,501,0,1
1543,0,504,0,1
1544,0,498,0,1
1545,0,500,0,1
154531,0,218,0,1
154532,0,497,0,1
154533,0,259,0,1
15459,0,420,0,1
1546,0,501,0,1
15460,0,495,0,1
15461,0,48,0,1
15463,0,54,0,1
15464,0,505,0,1
15465,0,387,0,1
154665,0,495,0,1
154666,0,495,0,1
154667,0,494,0,1
154668,0,493,0,1
154669,0,495,0,1
154670,0,495,0,1
154671,0,492,0,1
154672,0,498,0,1
154673,0,489,5,1
154674,0,499,0,1
154675,0,499,0,1
154676,0,495,0,1
154677,0,495,0,1
154678,0,497,0,1
154679,0,496,0,1
154680,0,492,0,1
154681,0,498,0,1
154682,0,368,0,1
1547,0,500,0,1
15472,0,29,0,1
154788,0,90,0,1
154798,0,163,0,1
154799,0,139,0,1
1548,0,503,0,1
154809,0,264,0,1
154810,0,499,0,1
154811,0,500,0,1
154812,0,497,0,1
154813,0,494,0,1
154814,0,501,0,1
154815,0,497,0,1
154816,0,498,0,1
154817,0,498,0,1
154818,0,494,0,1
154819,0,500,0,1
154820,0,499,0,1
154821,0,498,0,1
154822,0,498,0,1
154823,0,494,0,1
154824,0,499,0,1
154825,0,492,0,1
154826,0,496,0,1
154827,0,499,0,1
154828,0,501,0,1
154829,0,502,0,1
154830,0,492,0,1
154831,0,497,0,1
154832,0,499,0,1
154833,0,498,0,1
154834,0,501,0,1
154835,0,504,0,1
154836,0,502,0,1
154837,0,499,0,1
154838,0,499,0,1
154839,0,495,0,1
154840,0,498,0,1
154841,0,497,0,1
154842,0,500,0,1
154843,0,501,0,1
154844,0,498,0,1
154845,0,504,0,1
154846,0,501,0,1
154847,0,497,0,1
154848,0,502,0,1
154849,0,499,0,1
154850,0,503,0,1
154851,0,503,0,1
154852,0,497,0,1
154853,0,501,0,1
154854,0,497,0,1
154855,0,501,0,1
154856,0,498,0,1
154857,0,499,0,1
154858,0,318,0,1
1549,0,498,0,1
154911,0,72,0,1
154912,0,242,0,1
154913,0,470,0,1
154914,0,501,0,1
154915,0,19,0,1
154963,0,374,0,1
154964,0,496,0,1
154965,0,498,0,1
154966,0,497,0,1
154967,0,496,0,1
154968,0,498,0,1
154969,0,497,0,1
154970,0,499,0,1
154971,0,494,0,1
154972,0,496,0,1
154973,0,495,0,1
154974,0,494,0,1
154975,0,494,0,1
154976,0,499,0,1
154977,0,492,0,1
154978,0,498,0,1
154979,0,498,0,1
154980,0,501,0,1
154981,0,48,0,1
1550,0,497,0,1
155013,0,76,0,1
1551,0,498,0,1
155107,0,201,0,1
155108,0,506,0,1
155109,0,495,0,1
155110,0,501,0,1
155111,0,502,0,1
155112,0,503,0,1
155113,0,497,0,1
155114,0,499,0,1
155115,0,502,0,1
155116,0,495,0,1
155117,0,500,0,1
155118,0,502,0,1
155119,0,503,0,1
155120,0,504,0,1
155121,0,498,1,1
155122,0,502,0,1
155123,0,503,0,1
155124,0,506,0,1
155125,0,505,0,1
155126,0,504,0,1
155127,0,507,0,1
155128,0,505,0,1
155129,0,500,0,1
155130,0,501,0,1
155131,0,494,0,1
155132,0,497,0,1
155133,0,501,0,1
155134,0,496,0,1
155135,0,503,0,1
155136,0,505,0,1
155137,0,492,2,1
155138,0,498,0,1
155139,0,502,0,1
155140,0,504,0,1
155141,0,503,0,1
155142,0,503,0,1
155143,0,504,0,1
155144,0,501,0,1
155145,0,503,0,1
155146,0,501,0,1
155147,0,505,0,1
155148,0,502,0,1
155149,0,498,0,1
155150,0,502,0,1
155151,0,502,0,1
155152,0,502,0,1
155153,0,499,1,1
155154,0,502,0,1
155155,0,505,0,1
155156,0,503,0,1
155157,0,273,0,1
1552,0,495,0,1
1553,0,497,0,1
155343,0,28,0,1
1554,0,496,0,1
155402,0,170,0,1
155403,0,503,0,1
155404,0,296,0,1
155447,0,0,0,1
155448,0,498,0,1
155449,0,494,0,1
155450,0,494,0,1
155451,0,496,0,1
155452,0,492,0,1
155453,0,494,0,1
155454,0,19,0,1
155482,0,90,0,1
1555,0,502,0,1
155581,0,450,0,1
155582,0,499,0,1
155583,0,497,0,1
155584,0,497,0,1
155585,0,496,0,1
155586,0,490,0,1
155587,0,497,0,1
155588,0,485,0,1
155589,0,496,0,1
155590,0,500,0,1
155591,0,501,0,1
155592,0,493,0,1
155593,0,497,0,1
155594,0,502,0,1
155595,0,500,0,1
155596,0,489,0,1
155597,0,486,0,1
155598,0,278,0,1
1556,0,498,0,1
155698,0,284,0,1
155699,0,502,0,1
1557,0,498,0,1
155700,0,496,0,1
155701,0,494,0,1
155702,0,496,0,1
155703,0,499,0,1
155704,0,496,0,1
155705,0,498,0,1
155706,0,498,0,1
155707,0,495,0,1
155708,0,494,0,1
155709,0,499,0,1
155710,0,497,0,1
155711,0,495,0,1
155712,0,500,0,1
155713,0,500,0,1
155714,0,502,0,1
155715,0,500,0,1
155716,0,74,0,1
155797,0,24,0,1
1558,0,504,0,1
155841,0,11,0,1
155842,0,12,0,1
1559,0,498,0,1
155969,0,37,0,1
1560,0,500,0,1
156075,0,198,0,1
156076,0,493,0,1
156077,0,492,0,1
156078,0,495,0,1
156079,0,491,0,1
156080,0,490,0,1
156081,0,237,0,1
1561,0,499,0,1
156108,0,2,0,1
156114,0,2,0,1
1562,0,496,0,1
156262,0,87,0,1
156292,0,236,0,1
156293,0,500,0,1
156294,0,264,0,1
1563,0,495,0,1
156318,0,90,0,1
156328,0,312,0,1
156329,0,494,0,1
156330,0,135,0,1
1564,0,495,0,1
156421,0,71,0,1
156422,0,494,0,1
156423,0,388,0,1
156463,0,92,0,1
1565,0,502,0,1
156526,0,221,0,1
156527,0,498,0,1
156528,0,494,0,1
156529,0,497,0,1
156530,0,499,0,1
156531,0,496,0,1
156532,0,501,0,1
156533,0,497,0,1
156534,0,492,0,1
156535,0,497,0,1
156536,0,485,0,1
156537,0,498,0,1
156538,0,494,0,1
156539,0,493,0,1
156540,0,498,0,1
156541,0,497,0,1
156542,0,491,0,1
156543,0,498,0,1
156544,0,14,0,1
156561,0,191,1,1
156562,0,106,0,1
156585,0,211,0,1
156586,0,494,0,1
156587,0,209,0,1
1566,0,283,0,1
156624,0,321,0,1
156625,0,491,2,1
156626,0,494,0,1
156627,0,494,0,1
156628,0,494,0,1
156629,0,495,0,1
156630,0,501,0,1
156631,0,500,0,1
156632,0,502,0,1
156633,0,496,0,1
156634,0,496,0,1
156635,0,503,0,1
156636,0,491,0,1
156637,0,490,0,1
156638,0,500,0,1
156639,0,495,0,1
156640,0,501,0,1
156641,0,473,0,1
156777,0,60,0,1
156778,0,499,0,1
156779,0,498,0,1
156780,0,503,0,1
156781,0,492,0,1
156782,0,490,0,1
156783,0,499,0,1
156784,0,495,0,1
156785,0,493,0,1
156786,0,494,0,1
156787,0,499,0,1
156788,0,494,0,1
156789,0,500,0,1
156790,0,497,0,1
156791,0,503,0,1
156792,0,494,0,1
156793,0,502,0,1
156794,0,502,0,1
156795,0,494,0,1
156796,0,496,0,1
156797,0,495,0,1
156798,0,503,0,1
156799,0,500,0,1
156800,0,493,0,1
156801,0,498,1,1
156802,0,499,0,1
156803,0,499,0,1
156804,0,495,0,1
156805,0,499,0,1
156806,0,500,0,1
156807,0,492,0,1
156808,0,494,0,1
156809,0,497,0,1
156810,0,496,0,1
156811,0,500,0,1
156812,0,500,0,1
156813,0,499,0,1
156814,0,500,0,1
156815,0,499,0,1
156816,0,497,0,1
156817,0,493,1,1
156818,0,501,0,1
156819,0,495,0,1
156820,0,503,0,1
156821,0,495,0,1
156822,0,498,0,1
156823,0,505,0,1
156824,0,500,0,1
156825,0,504,0,1
156826,0,498,0,1
156827,0,291,0,1
156829,0,0,0,1
156922,0,94,0,1
15696,0,340,0,1
157002,0,306,0,1
157003,0,500,0,1
157004,0,494,0,1
157005,0,496,0,1
157006,0,502,0,1
157007,0,505,0,1
157008,0,62,0,1
157088,0,6,0,1
157100,0,94,0,1
157105,0,300,0,1
157147,0,51,0,1
157148,0,499,0,1
157149,0,445,0,1
157181,0,6,0,1
157273,0,295,0,1
157274,0,492,0,1
157275,0,489,0,1
157276,0,495,0,1
157277,0,492,0,1
157278,0,480,0,1
157279,0,142,0,1
157329,0,277,0,1
157330,0,492,0,1
157331,0,176,0,1
157448,0,236,0,1
157449,0,500,0,1
157450,0,185,0,1
157474,0,97,0,1
157475,0,496,0,1
157476,0,499,0,1
157477,0,499,0,1
157478,0,500,0,1
157479,0,496,0,1
157480,0,408,0,1
157486,0,0,0,1
157487,0,488,0,1
157488,0,486,0,1
157489,0,493,0,1
157490,0,493,0,1
157491,0,495,0,1
157492,0,468,0,1
157568,0,2,0,1
157569,0,492,0,1
157570,0,501,0,1
157571,0,501,0,1
157572,0,501,0,1
157573,0,498,0,1
157574,0,453,0,1
157822,0,7,0,1
157916,0,311,0,1
157917,0,494,0,1
157918,0,169,0,1
157983,0,389,0,1
157984,0,491,0,1
157985,0,115,0,1
158003,0,63,0,1
158004,0,18,0,1
158060,0,356,0,1
158061,0,495,0,1
158062,0,94,0,1
158083,0,4,0,1
158128,0,120,0,1
158129,0,494,1,1
158130,0,332,0,1
158290,0,110,0,1
15833,0,13,0,1
15834,0,494,0,1
15835,0,427,0,1
158431,0,36,0,1
158432,0,281,0,1
158440,0,156,0,1
158441,0,492,0,1
158442,0,315,0,1
158444,0,102,0,1
158448,0,32,0,1
158541,0,95,0,1
15859,0,81,0,1
15860,0,232,0,1
158616,0,28,0,1
158630,0,33,0,1
158706,0,301,0,1
158831,0,83,0,1
1589,0,2,0,1
159041,0,99,0,1
159098,0,107,0,1
159224,0,472,0,1
159225,0,495,0,1
159226,0,490,0,1
159227,0,498,0,1
159228,0,492,0,1
159229,0,375,0,1
159258,0,472,0,1
159259,0,498,0,1
159260,0,0,0,1
159265,0,32,0,1
159277,0,126,0,1
159278,0,497,0,1
159279,0,303,0,1
159403,0,292,0,1
159521,0,226,0,1
159522,0,496,0,1
159523,0,503,0,1
159524,0,506,0,1
159525,0,504,0,1
159526,0,498,0,1
159527,0,286,0,1
159624,0,111,0,1
159996,0,202,0,1
159997,0,497,0,1
159998,0,497,0,1
159999,0,504,0,1
160000,0,500,0,1
160001,0,496,0,1
160002,0,492,0,1
160003,0,499,0,1
160004,0,497,0,1
160005,0,494,0,1
160006,0,497,0,1
160007,0,498,0,1
160008,0,494,0,1
160009,0,505,0,1
160010,0,500,0,1
160011,0,501,0,1
160012,0,500,0,1
160013,0,496,0,1
160014,0,196,0,1
160031,0,177,0,1
160032,0,491,0,1
160033,0,496,0,1
160034,0,499,0,1
160035,0,493,0,1
160036,0,497,0,1
160037,0,264,0,1
16008,0,62,0,1
16009,0,490,0,1
16010,0,427,0,1
160113,0,268,0,1
160114,0,497,0,1
160115,0,502,0,1
160116,0,502,0,1
160117,0,496,0,1
160118,0,496,0,1
160119,0,282,0,1
160183,0,313,0,1
160224,0,288,0,1
160225,0,19,0,1
160294,0,399,0,1
160295,0,494,0,1
160296,0,494,0,1
160297,0,492,0,1
160298,0,489,0,1
160299,0,493,0,1
160300,0,55,0,1
160419,0,492,0,1
160420,0,468,0,1
16049,0,34,0,1
160550,0,313,0,1
160592,0,24,0,1
16066,0,202,0,1
16067,0,84,0,1
160691,0,11,0,1
160696,0,6,0,1
160742,0,269,0,1
160743,0,20,0,1
160814,0,114,0,1
16108,0,91,0,1
16109,0,62,0,2
16110,0,38,0,1
161104,0,105,0,1
161270,0,198,0,1
161271,0,496,0,1
161272,0,241,0,1
161325,0,414,0,1
161326,0,494,0,1
161327,0,490,0,1
161328,0,493,0,1
161329,0,488,1,1
161330,0,484,0,1
161331,0,38,0,1
161352,0,62,0,1
161353,0,487,0,1
161354,0,376,0,1
161431,0,242,0,1
161432,0,494,0,1
161433,0,198,0,1
161443,0,98,0,1
161444,0,500,0,1
161445,0,498,0,1
161446,0,489,0,1
161447,0,497,0,1
161448,0,494,0,1
161449,0,342,0,1
161632,0,35,0,1
161634,0,23,0,1
161635,0,496,0,1
161636,0,498,0,1
161637,0,498,0,1
161638,0,493,0,1
161639,0,492,0,1
161640,0,420,0,1
161701,0,321,0,1
161726,0,289,0,1
16173,0,36,0,1
16174,0,491,0,1
16175,0,440,0,1
161753,0,332,0,1
161754,0,501,0,1
161755,0,496,0,1
161756,0,495,0,1
161757,0,492,0,1
161758,0,461,0,1
16182,0,11,0,1
16183,0,61,0,1
161872,0,308,0,1
161873,0,349,0,2
161874,0,501,0,1
161875,0,502,0,1
161876,0,498,0,1
161877,0,494,0,1
161878,0,502,0,1
161879,0,173,0,1
161981,0,349,0,1
161982,0,499,0,1
161983,0,495,0,1
161984,0,492,0,1
161985,0,488,0,1
161986,0,497,0,1
161987,0,120,0,1
162126,0,248,0,1
162127,0,499,0,1
162128,0,173,0,1
162163,0,17,0,1
162164,0,495,0,1
162165,0,403,0,1
162221,0,313,0,1
1623,0,100,0,1
162413,0,13,0,1
162414,0,504,0,1
162415,0,501,0,1
162416,0,504,0,1
162417,0,493,7,1
162418,0,499,0,1
162419,0,503,0,1
162420,0,497,0,1
162421,0,503,0,1
162422,0,505,0,1
162423,0,501,0,1
162424,0,503,0,1
162425,0,504,0,1
162426,0,507,0,1
162427,0,505,0,1
162428,0,503,0,1
162429,0,503,0,1
162430,0,506,0,1
162431,0,166,0,1
162616,0,134,0,1
162617,0,492,0,1
162618,0,372,0,1
162631,0,34,0,1
162640,0,18,0,1
162641,0,269,0,1
162651,0,41,0,1
162652,0,503,0,1
162653,0,491,0,1
162654,0,492,0,1
162655,0,495,0,1
162656,0,490,0,1
162657,0,416,0,1
162695,0,214,0,1
162696,0,69,0,1
162711,0,366,0,1
162712,0,489,0,1
162713,0,105,0,1
162727,0,19,0,1
162728,0,500,0,1
162729,0,495,0,1
162730,0,501,0,1
162731,0,499,0,1
162732,0,488,0,1
162733,0,494,0,1
162734,0,496,0,1
162735,0,500,0,1
162736,0,501,0,1
162737,0,491,0,1
162738,0,498,0,1
162739,0,499,0,1
16274,0,12,0,1
162740,0,491,0,1
162741,0,496,0,1
162742,0,495,0,1
162743,0,501,0,1
162744,0,500,0,1
162745,0,280,0,1
162763,0,251,0,1
162764,0,503,0,1
162765,0,254,0,1
162816,0,71,0,1
162817,0,489,0,1
162818,0,493,0,1
162819,0,488,0,1
162820,0,499,0,1
162821,0,492,0,1
162822,0,417,0,1
162830,0,187,0,1
162831,0,492,0,1
162832,0,499,0,1
162833,0,494,1,1
162834,0,496,0,1
162835,0,496,0,1
162836,0,218,0,1
163001,0,335,0,1
163002,0,506,0,1
163003,0,129,0,1
16306,0,96,0,1
163118,0,49,0,1
163119,0,498,0,1
163120,0,492,0,1
163121,0,489,0,1
163122,0,500,1,1
163123,0,497,0,1
163124,0,385,0,1
163266,0,487,0,1
163267,0,500,0,1
163268,0,501,0,1
163269,0,500,0,1
163270,0,502,0,1
163271,0,500,0,1
163272,0,506,0,1
163273,0,500,0,1
163274,0,500,0,1
163275,0,492,0,1
163276,0,496,0,1
163277,0,499,0,1
163278,0,500,0,1
163279,0,499,0,1
163280,0,503,0,1
163281,0,501,0,1
163282,0,496,0,1
163283,0,503,0,1
163284,0,503,0,1
163285,0,501,0,1
163286,0,504,0,1
163287,0,500,0,1
163288,0,497,0,1
163289,0,495,0,1
163290,0,501,0,1
163291,0,501,0,1
163292,0,500,0,1
163293,0,502,0,1
163294,0,505,0,1
163295,0,496,0,1
163296,0,500,0,1
163297,0,502,0,1
163298,0,502,0,1
163299,0,500,0,1
163300,0,501,0,1
163301,0,499,0,1
163302,0,498,0,1
163303,0,496,0,1
163304,0,502,0,1
163305,0,501,0,1
163306,0,508,0,1
163307,0,503,0,1
163308,0,507,0,1
163309,0,501,0,1
163310,0,499,0,1
163311,0,502,0,1
163312,0,506,0,1
163313,0,498,0,1
163314,0,498,0,1
163315,0,332,0,1
163429,0,11,0,1
16345,0,300,0,1
16346,0,489,0,1
16347,0,492,0,1
16348,0,496,0,1
16349,0,496,0,1
16350,0,497,0,1
16351,0,499,0,1
163514,0,96,0,1
16352,0,499,0,1
16353,0,497,0,1
16354,0,499,0,1
16355,0,503,0,1
16356,0,496,0,1
16357,0,499,0,1
16358,0,499,0,1
16359,0,492,0,1
16360,0,492,0,1
16361,0,495,0,1
16362,0,354,0,1
163745,0,326,0,1
163746,0,488,0,1
163747,0,94,0,1
16384,0,439,0,1
16385,0,500,0,1
16386,0,499,0,1
16387,0,496,0,1
16388,0,498,0,1
16389,0,494,0,1
163918,0,1,0,1
163919,0,298,0,1
163965,0,21,0,1
163966,0,2,0,1
164001,0,364,0,1
164002,0,489,0,1
164003,0,494,0,1
164004,0,497,0,1
164005,0,494,0,1
164006,0,499,0,1
164007,0,11,0,1
164017,0,278,0,1
164021,0,89,0,1
164107,0,100,0,1
164199,0,306,0,1
164260,0,291,0,1
164270,0,329,0,1
164271,0,493,0,1
164272,0,122,0,1
164463,0,282,0,1
164464,0,490,0,1
164465,0,223,0,1
16447,0,270,0,1
16448,0,490,0,1
16449,0,160,0,1
16453,0,68,0,1
164535,0,90,0,1
164536,0,227,0,1
16454,0,492,0,1
16455,0,493,0,1
16456,0,488,0,1
16457,0,497,0,1
16458,0,502,0,1
16459,0,319,0,1
164631,0,443,0,1
164632,0,492,0,1
164633,0,490,0,1
164634,0,496,0,1
164635,0,488,0,1
164636,0,493,0,1
164637,0,0,0,1
164794,0,77,0,1
164795,0,225,0,1
164817,0,95,0,1
164818,0,500,0,1
164819,0,381,0,1
164843,0,38,0,1
164882,0,63,0,1
164883,0,258,0,1
16496,0,296,0,1
164981,0,51,0,1
164982,0,49,0,1
165096,0,193,0,1
165097,0,495,0,1
165098,0,301,0,1
165130,0,10,0,1
165131,0,491,0,1
165132,0,497,0,1
165133,0,488,0,1
165134,0,498,0,1
165135,0,491,0,1
165136,0,369,0,1
165155,0,8,0,1
165156,0,19,0,1
16517,0,21,0,1
16518,0,304,0,2
16519,0,498,0,1
16520,0,501,0,1
16521,0,499,0,1
16522,0,493,0,1
16523,0,493,0,1
16524,0,251,0,1
165249,0,187,0,1
165250,0,105,0,1
165354,0,74,0,1
165355,0,498,0,1
165356,0,494,0,1
165357,0,497,0,1
165358,0,494,0,1
165359,0,497,0,1
165360,0,392,0,1
165443,0,135,0,1
165444,0,501,0,1
165445,0,495,0,1
165446,0,501,0,1
165447,0,492,0,1
165448,0,494,0,1
165449,0,288,0,1
165487,0,33,0,1
165488,0,3,0,1
165514,0,6,0,1
165664,0,279,0,1
165665,0,492,0,1
165666,0,135,0,1
165744,0,281,0,1
165745,0,499,0,1
165746,0,496,0,1
165747,0,499,0,1
165748,0,499,0,1
165749,0,504,0,1
165750,0,499,0,1
165751,0,501,0,1
165752,0,501,0,1
165753,0,498,0,1
165754,0,492,0,1
165755,0,502,0,1
165756,0,496,0,1
165757,0,500,0,1
165758,0,499,0,1
165759,0,500,0,1
165760,0,502,0,1
165761,0,496,0,1
165762,0,120,0,1
165801,0,7,0,1
165802,0,494,0,1
165803,0,493,0,1
165804,0,494,0,1
165805,0,494,0,1
165806,0,496,0,1
165807,0,467,0,1
165808,0,453,0,1
165809,0,503,0,1
165810,0,499,0,1
165811,0,493,0,1
165812,0,491,0,1
165813,0,469,0,1
165883,0,315,0,1
165944,0,317,0,1
166017,0,347,0,1
166018,0,491,0,1
166019,0,132,0,1
166154,0,408,0,1
166155,0,501,0,1
166156,0,42,0,1
16618,0,446,0,1
16619,0,492,0,1
16620,0,498,0,1
16621,0,495,0,1
16622,0,499,0,1
16623,0,466,0,1
166253,0,40,0,1
166254,0,494,0,1
166255,0,488,0,1
166256,0,494,0,1
166257,0,495,0,1
166258,0,485,0,1
166259,0,355,0,1
166329,0,496,0,1
166330,0,493,0,1
166331,0,499,0,1
166332,0,499,0,1
166333,0,500,0,1
166334,0,495,0,1
166335,0,26,0,1
166343,0,265,0,1
166344,0,493,0,1
166345,0,162,0,1
166448,0,126,0,1
166449,0,493,0,1
166450,0,498,0,1
166451,0,490,0,1
166452,0,497,0,1
166453,0,495,0,1
166454,0,345,0,1
166530,0,350,0,1
166531,0,487,0,1
166532,0,494,0,1
166533,0,498,0,1
166534,0,484,0,1
166535,0,492,0,1
166536,0,95,0,1
166544,0,318,0,1
166571,0,414,0,1
166572,0,501,0,1
166573,0,500,0,1
166574,0,500,0,1
166575,0,495,0,1
166576,0,501,0,1
166577,0,137,0,1
166593,0,50,0,1
166661,0,132,0,1
166662,0,492,0,1
166663,0,308,0,1
166700,0,288,0,1
166701,0,498,0,1
166702,0,500,0,1
166703,0,501,0,1
166704,0,496,0,1
166705,0,496,1,1
166706,0,494,0,1
166707,0,499,0,1
166708,0,496,0,1
166709,0,503,0,1
166710,0,502,0,1
166711,0,506,0,1
166712,0,498,0,1
166713,0,496,0,1
166714,0,496,0,1
166715,0,500,0,1
166716,0,504,0,1
166717,0,497,0,1
166718,0,102,0,1
166851,0,283,0,1
167094,0,123,0,1
167095,0,501,0,1
167096,0,327,0,1
167156,0,92,0,1
167253,0,461,0,1
167254,0,495,0,1
167255,0,491,0,1
167256,0,499,0,1
167257,0,497,0,1
167258,0,498,0,1
167259,0,11,0,1
16726,0,299,0,1
16727,0,495,0,1
16728,0,499,0,1
16729,0,494,0,1
16730,0,490,0,1
16731,0,494,0,1
16732,0,180,0,1
167427,0,288,1,1
167428,0,13,0,1
167494,0,248,0,1
167495,0,493,0,1
167496,0,498,0,1
167497,0,494,0,1
167498,0,497,0,1
167499,0,489,0,1
167500,0,118,0,1
167699,0,83,0,1
167730,0,111,0,1
167731,0,495,0,1
167732,0,312,0,1
167745,0,1,0,1
167746,0,496,0,1
167747,0,434,0,1
167835,0,310,0,1
167836,0,257,0,1
167837,0,489,0,1
167838,0,177,0,1
167852,0,69,0,1
167853,0,495,0,1
167854,0,493,0,1
167855,0,497,0,1
167856,0,497,0,1
167857,0,497,0,1
167858,0,438,0,1
167870,0,0,0,1
167889,0,272,0,1
167890,0,500,0,1
167891,0,498,0,1
167892,0,497,0,1
167893,0,497,0,1
167894,0,500,0,1
167895,0,226,0,1
16793,0,321,0,2
16794,0,488,0,1
16795,0,486,0,1
16796,0,5,0,1
168043,0,188,0,1
168044,0,492,0,1
168045,0,496,0,1
168046,0,489,0,1
168047,0,488,0,1
168048,0,493,0,1
168049,0,234,0,1
168082,0,492,0,1
168083,0,498,0,1
168084,0,493,0,1
168085,0,498,0,1
168086,0,497,0,1
168087,0,497,0,1
168088,0,497,0,1
168089,0,491,0,1
168090,0,499,0,1
168091,0,498,0,1
168092,0,493,0,1
168093,0,493,0,1
168094,0,496,0,1
168095,0,498,0,1
168096,0,498,0,1
168097,0,496,0,1
168098,0,496,0,1
168099,0,374,0,1
168140,0,300,0,1
168182,0,33,0,1
168273,0,157,0,1
168274,0,498,0,1
168275,0,494,0,1
168276,0,497,0,1
168277,0,493,0,1
168278,0,492,0,1
168279,0,486,0,1
168280,0,496,0,1
168281,0,497,0,1
168282,0,505,0,1
168283,0,497,0,1
168284,0,496,0,1
168285,0,495,0,1
168286,0,497,0,1
168287,0,496,0,1
168288,0,495,0,1
168289,0,493,0,1
168290,0,498,0,1
168291,0,118,0,1
168331,0,25,0,1
16838,0,73,0,1
168450,0,370,0,1
168451,0,497,0,1
168452,0,66,0,1
168463,0,386,0,1
168464,0,496,0,1
168465,0,62,0,1
168475,0,172,0,1
168476,0,501,0,1
168477,0,495,0,1
168478,0,492,0,1
168479,0,495,0,1
168480,0,487,0,1
168481,0,306,0,1
168558,0,325,0,1
168559,0,498,0,1
168560,0,492,0,1
168561,0,490,0,1
168562,0,495,0,1
168563,0,492,0,1
168564,0,491,0,1
168565,0,493,0,1
168566,0,500,0,1
168567,0,496,0,1
168568,0,495,0,1
168569,0,495,0,1
168570,0,497,0,1
168571,0,495,0,1
168572,0,497,0,1
168573,0,498,0,1
168574,0,490,0,1
168575,0,414,0,1
168599,0,276,0,1
168600,0,47,0,1
168617,0,10,0,1
168653,0,150,0,1
168654,0,497,0,1
168655,0,497,0,1
168656,0,490,0,1
168657,0,494,0,1
168658,0,495,0,1
168659,0,299,0,1
168856,0,221,0,1
168857,0,498,0,1
168858,0,499,0,1
168859,0,501,0,1
16886,0,56,0,1
168860,0,494,0,1
168861,0,496,0,1
168862,0,502,0,1
168863,0,497,0,1
168864,0,501,0,1
168865,0,498,0,1
168866,0,500,0,1
168867,0,500,0,1
168868,0,498,0,1
168869,0,501,0,1
16887,0,32,0,1
168870,0,500,0,1
168871,0,497,0,1
168872,0,498,0,1
