cycle      , unique_vpns, max_counter, mean_counter  , median_counter, std_counter         , approx_ws_ge_1, approx_ws_ge_4, approx_ws_ge_16, approx_ws_ge_32, common_vpns, new_vpns, pages_accessed_flag
   55836709,        4096,          18, 0.445556640625,            0.0, 0.8064466709708489  ,           1513,             29,               1,               0,        4055,       41,                1476
   56837150,        4096,          11, 0.416259765625,            0.0, 0.6679165914594577  ,           1540,             13,               0,               0,        4066,       30,                1412
   57837252,        4096,          12, 0.54931640625 ,            0.0, 0.6636557735939506  ,           2015,             12,               0,               0,        4079,       17,                1958
   58837650,        4096,          20, 0.48583984375 ,            0.0, 0.6809307435231395  ,           1886,             11,               1,               0,        4083,       13,                1717
   59838040,        4096,          23, 0.34423828125 ,            0.0, 0.6786763353926862  ,           1318,             11,               1,               0,        4085,       11,                1278
   60838408,        4096,          17, 0.0615234375  ,            0.0, 0.5391182248711164  ,            138,             17,               1,               0,        4079,       17,                 108
   61847830,        4096,          14, 0.040283203125,            0.0, 0.5164182514406225  ,             39,             20,               0,               0,        4082,       14,                   4
   62848939,        4096,          14, 0.044189453125,            0.0, 0.5383264243073281  ,             45,             20,               0,               0,        4080,       16,                   5
   63899069,        4096,           7, 0.024658203125,            0.0, 0.3111335443079808  ,             37,             10,               0,               0,        4081,       15,                   9
   64902900,        4096,           7, 0.017822265625,            0.0, 0.2326493632550752  ,             35,              4,               0,               0,        4087,        9,                  15
   65903180,        4096,           4, 0.007080078125,            0.0, 0.11775350575988766 ,             19,              1,               0,               0,        4092,        4,                   4
   66905045,        4096,          10, 0.00830078125 ,            0.0, 0.23681942652713195 ,             11,              3,               0,               0,        4092,        4,                   1
   67905593,        4096,          10, 0.0107421875  ,            0.0, 0.23877502310274173 ,             14,              5,               0,               0,        4092,        4,                   6
   68908072,        4096,           8, 0.01611328125 ,            0.0, 0.2790436563825782  ,             19,              9,               0,               0,        4087,        9,                   5
   69908304,        4096,          11, 0.02197265625 ,            0.0, 0.36843950809776    ,             27,              7,               0,               0,        4088,        8,                   8
   70908802,        4096,          21, 0.053466796875,            0.0, 0.659088128406913   ,             44,             25,               1,               0,        4046,       50,                  10
   71961316,        4096,          17, 0.19482421875 ,            0.0, 0.6619046325101918  ,            636,             28,               1,               0,        4073,       23,                 592
   72962086,        4096,          13, 0.04248046875 ,            0.0, 0.43092390253359153 ,             67,             16,               0,               0,        4070,       26,                  27
   73962229,        4096,          23, 0.02490234375 ,            0.0, 0.43003110152145607 ,             41,              7,               1,               0,        4087,        9,                   1
   74962258,        4096,          12, 0.134033203125,            0.0, 0.5104895234821695  ,            467,             13,               0,               0,        4080,       16,                 438
   75964125,        4096,          13, 0.1103515625  ,            0.0, 0.5834051723749187  ,            316,             20,               0,               0,        4078,       18,                 280
   76964852,        4096,          18, 0.033447265625,            0.0, 0.5059262382474452  ,             40,             10,               2,               0,        4068,       28,                  11
   77964990,        4096,          16, 0.0205078125  ,            0.0, 0.3611631274458466  ,             32,              5,               1,               0,        4091,        5,                  10
   79005253,        4096,          16, 0.12451171875 ,            0.0, 0.48121423960011916 ,            444,             10,               1,               0,        4087,        9,                 426
   80005555,        4096,          16, 0.187255859375,            0.0, 0.5619299967564734  ,            679,             15,               1,               0,        4069,       27,                 652
   81005959,        4096,          18, 0.175048828125,            0.0, 0.5397956948207944  ,            650,              6,               1,               0,        4076,       20,                 634
   82038475,        4096,          16, 0.32177734375 ,            0.0, 0.670219155238937   ,           1214,             12,               1,               0,        4083,       13,                1192
   83038704,        4096,          18, 0.532470703125,            0.0, 0.8623076943229534  ,           1753,             22,               2,               0,        4074,       22,                1718
   84172150,        4096,          14, 0.371826171875,            0.0, 0.6586097344283509  ,           1389,             18,               0,               0,        4077,       19,                1106
   85172415,        4096,           9, 0.35107421875 ,            0.0, 0.5972665750559604  ,           1350,             11,               0,               0,        4077,       19,                1312
   86172907,        4096,          16, 0.4150390625  ,            0.0, 0.7562295958233327  ,           1501,             17,               1,               0,        4077,       19,                1469
   87174682,        4096,          13, 0.079345703125,            0.0, 0.5292269952681924  ,            201,             20,               0,               0,        4074,       22,                  92
   88175890,        4096,          18, 0.021728515625,            0.0, 0.36745873031366955 ,             35,              4,               1,               0,        4085,       11,                  14
   89176319,        4096,          12, 0.017578125   ,            0.0, 0.29262349447965447 ,             40,              4,               0,               0,        4093,        3,                  21
   90176341,        4096,           8, 0.06396484375 ,            0.0, 0.3532913086449171  ,            219,              8,               0,               0,        4071,       25,                 206
   91179857,        4096,          13, 0.05517578125 ,            0.0, 0.4167894500385682  ,            155,             12,               0,               0,        4084,       12,                 137
   92179945,        4096,           3, 0.007080078125,            0.0, 0.11775350575988766 ,             17,              0,               0,               0,        4087,        9,                   5
   93180739,        4096,           7, 0.00537109375 ,            0.0, 0.14310473036181826 ,             12,              2,               0,               0,        4092,        4,                   0
   94181245,        4096,          10, 0.01708984375 ,            0.0, 0.3383105540632757  ,             17,              8,               0,               0,        4076,       20,                   9
   95181496,        4096,           8, 0.30419921875 ,            0.0, 0.5305527992687341  ,           1193,             10,               0,               0,        4080,       16,                1179
   96181677,        4096,          17, 0.40478515625 ,            0.0, 0.6711235279586487  ,           1528,              8,               1,               0,        4081,       15,                1516
   97183195,        4096,          12, 0.5556640625  ,            0.0, 0.7260681439410465  ,           1883,             10,               0,               0,        4076,       20,                1830
   98183991,        4096,          19, 0.388916015625,            0.0, 0.7149110772784086  ,           1466,             10,               2,               0,        4088,        8,                1159
   99184220,        4096,           9, 0.045654296875,            0.0, 0.3652584455585515  ,            130,              8,               0,               0,        4089,        7,                  77
  100291639,        4096,          18, 0.0400390625  ,            0.0, 0.582004213665263   ,             33,             18,               1,               0,        4081,       15,                   5
  101303764,        4096,          17, 0.043212890625,            0.0, 0.5513989927528267  ,             37,             21,               1,               0,        4076,       20,                   5
  102308422,        4096,          19, 0.02783203125 ,            0.0, 0.44601839568172413 ,             31,              9,               1,               0,        4075,       21,                   6
  103312610,        4096,           9, 0.010498046875,            0.0, 0.20524648385979796 ,             20,              2,               0,               0,        4089,        7,                   3
  104314080,        4096,           6, 0.008056640625,            0.0, 0.17590039771654753 ,             12,              5,               0,               0,        4091,        5,                   1
  105316187,        4096,           3, 0.00341796875 ,            0.0, 0.08551336877719193 ,              7,              0,               0,               0,        4095,        1,                   1
  106316324,        4096,           9, 0.007080078125,            0.0, 0.18931070854218443 ,             10,              4,               0,               0,        4091,        5,                   1
  107316745,        4096,           9, 0.0087890625  ,            0.0, 0.23158948568614054 ,              9,              4,               0,               0,        4092,        4,                   2
  108316835,        4096,          12, 0.029296875   ,            0.0, 0.46626538780530813 ,             22,             15,               0,               0,        4078,       18,                   3
  109316961,        4096,          20, 0.232421875   ,            0.0, 0.5768005045260314  ,            878,              9,               1,               0,        4069,       27,                 864
  110316998,        4096,           8, 0.298583984375,            0.0, 0.5101106141316311  ,           1178,              6,               0,               0,        4089,        7,                1153
  111317440,        4096,           8, 0.243896484375,            0.0, 0.46805871216602235 ,            965,              4,               0,               0,        4084,       12,                 953
  112317500,        4096,          25, 0.58984375    ,            0.0, 0.8856684308114056  ,           1920,             12,               2,               0,        4076,       20,                1899
  113324841,        4096,          18, 0.32861328125 ,            0.0, 0.7190363769560678  ,           1189,             14,               1,               0,        4080,       16,                 828
  114325056,        4096,          20, 0.041259765625,            0.0, 0.4122238361807455  ,            121,              3,               1,               0,        4080,       16,                  75
  115326031,        4096,          10, 0.01318359375 ,            0.0, 0.21153739115304168 ,             32,              2,               0,               0,        4094,        2,                  21
  116326626,        4096,           9, 0.325439453125,            0.0, 0.6045863951700376  ,           1176,              9,               0,               0,        4079,       17,                1163
  117326962,        4096,           9, 0.360595703125,            0.0, 0.5516311365058963  ,           1406,              5,               0,               0,        4084,       12,                1331
  118327956,        4096,          14, 0.375244140625,            0.0, 0.7036889675500144  ,           1378,             11,               0,               0,        4078,       18,                1341
  119329311,        4096,           9, 0.404296875   ,            0.0, 0.609271700980141   ,           1526,             10,               0,               0,        4079,       17,                1466
  120329567,        4096,          10, 0.293212890625,            0.0, 0.5613815526416341  ,           1111,             13,               0,               0,        4081,       15,                1033
  121330931,        4096,           8, 0.04345703125 ,            0.0, 0.32031808243515775 ,            128,              6,               0,               0,        4088,        8,                  88
  122348225,        4096,          12, 0.0205078125  ,            0.0, 0.3256144071236174  ,             30,              9,               0,               0,        4087,        9,                   6
  123359430,        4096,          10, 0.02099609375 ,            0.0, 0.3459426998033651  ,             25,              9,               0,               0,        4081,       15,                   6
  124359935,        4096,           9, 0.015869140625,            0.0, 0.2733118040824874  ,             20,              8,               0,               0,        4083,       13,                   4
  125360527,        4096,           4, 0.006591796875,            0.0, 0.13333721850615732 ,             12,              1,               0,               0,        4092,        4,                   3
  126362001,        4096,           4, 0.004150390625,            0.0, 0.09234552578582197 ,             11,              1,               0,               0,        4094,        2,                   2
  127363983,        4096,          12, 0.00634765625 ,            0.0, 0.23272070387082416 ,              5,              2,               0,               0,        4092,        4,                   1
  128364723,        4096,           6, 0.00390625    ,            0.0, 0.13066975534123226 ,              5,              3,               0,               0,        4093,        3,                   1
  129364999,        4096,          14, 0.025634765625,            0.0, 0.47194441480576005 ,             17,             12,               0,               0,        4083,       13,                   2
  130365832,        4096,          14, 0.044677734375,            0.0, 0.5868896377736763  ,             44,             20,               0,               0,        4071,       25,                  17
  131394701,        4096,          15, 0.114501953125,            0.0, 0.5250787199130815  ,            370,             14,               0,               0,        4087,        9,                 339
  132395488,        4096,          15, 0.032958984375,            0.0, 0.4453948764568004  ,             41,             12,               0,               0,        4078,       18,                  15
  133395801,        4096,          20, 0.0205078125  ,            0.0, 0.41407056116858254 ,             29,              3,               1,               0,        4087,        9,                   5
  134396054,        4096,          10, 0.009521484375,            0.0, 0.23313665672797282 ,             15,              3,               0,               0,        4092,        4,                   2
  135397268,        4096,           8, 0.00732421875 ,            0.0, 0.19122617386148305 ,              8,              4,               0,               0,        4093,        3,                   2
  136400583,        4096,          13, 0.030029296875,            0.0, 0.4711673078155923  ,             21,             17,               0,               0,        4074,       22,                   0
  137402108,        4096,          16, 0.0390625     ,            0.0, 0.5357689239249978  ,             31,             17,               1,               0,        4074,       22,                   6
  138402710,        4096,          17, 0.035888671875,            0.0, 0.5307268483938311  ,             33,             16,               1,               0,        4069,       27,                   3
  139418493,        4096,           6, 0.00927734375 ,            0.0, 0.1709116903343488  ,             17,              2,               0,               0,        4083,       13,                   5
  140418759,        4096,          23, 0.0126953125  ,            0.0, 0.41320366230289796 ,             12,              3,               1,               0,        4092,        4,                   1
  141419295,        4096,          11, 0.009033203125,            0.0, 0.2393563204018279  ,              9,              4,               0,               0,        4093,        3,                   2
  142420892,        4096,           7, 0.008056640625,            0.0, 0.180016092799615   ,             11,              4,               0,               0,        4091,        5,                   3
  143421380,        4096,          14, 0.010498046875,            0.0, 0.30239465171661073 ,             12,              2,               0,               0,        4093,        3,                   2
  144421596,        4096,          11, 0.040771484375,            0.0, 0.3556845711959673  ,            116,              8,               0,               0,        4087,        9,                 104
  145421759,        4096,          17, 0.41015625    ,            0.0, 0.7006793404160976  ,           1509,              8,               2,               0,        4077,       19,                1497
  146421843,        4096,          11, 0.6689453125  ,            1.0, 0.7798565453878535  ,           2136,              9,               0,               0,        4081,       15,                2091
  147422042,        4096,           5, 0.774658203125,            1.0, 0.7672192460152093  ,           2389,              5,               0,               0,        4083,       13,                2219
  148422923,        4096,          10, 0.733642578125,            1.0, 0.7613727664141287  ,           2339,              7,               0,               0,        4087,        9,                2016
  149423985,        4096,           8, 0.2353515625  ,            0.0, 0.45315762106446866 ,            941,              2,               0,               0,        4088,        8,                 330
  150424280,        4096,          20, 0.038818359375,            0.0, 0.3713454346702452  ,            129,              2,               1,               0,        4092,        4,                 119
  151425657,        4096,          20, 0.0107421875  ,            0.0, 0.36158537084306225 ,              8,              2,               1,               0,        4092,        4,                   4
  152426007,        4096,          13, 0.098388671875,            0.0, 0.46228599494433487 ,            340,              9,               0,               0,        4075,       21,                 329
  153426066,        4096,           9, 0.541259765625,            0.0, 0.6707889295378764  ,           1870,              4,               0,               0,        4090,        6,                1864
  154487340,        4096,          10, 0.19970703125 ,            0.0, 0.45731885940699135 ,            785,              4,               0,               0,        4092,        4,                 473
  155488608,        4096,          13, 0.023193359375,            0.0, 0.2542589525580212  ,             77,              1,               0,               0,        4090,        6,                  69
  156489194,        4096,          18, 0.009521484375,            0.0, 0.3158525873889537  ,              8,              3,               1,               0,        4093,        3,                   3
  157489685,        4096,           9, 0.008544921875,            0.0, 0.22025205716440005 ,              9,              3,               0,               0,        4080,       16,                   5
  158489896,        4096,          12, 0.518798828125,            0.0, 0.7006122619260433  ,           1759,              7,               0,               0,        4084,       12,                1751
  159490034,        4096,          12, 0.828125      ,            1.0, 0.9292606688249535  ,           2276,             12,               0,               0,        4060,       36,                2202
  160530175,        4096,          15, 0.7822265625  ,            1.0, 0.8591968698554677  ,           2311,             11,               0,               0,        4079,       17,                1922
  161531495,        4096,          13, 0.689697265625,            1.0, 0.7604424764006796  ,           2310,             10,               0,               0,        4082,       14,                1860
  162531727,        4096,           9, 0.508544921875,            0.0, 0.5693379789809829  ,           1995,              7,               0,               0,        4083,       13,                1598
  163532435,        4096,          10, 0.0986328125  ,            0.0, 0.45073516980411    ,            340,              8,               0,               0,        4080,       16,                 276
  164802625,        4096,           8, 0.014892578125,            0.0, 0.23285525652600322 ,             30,              7,               0,               0,        4084,       12,                  15
  165802625,        4096,          13, 0.0556640625  ,            0.0, 0.3363219434500165  ,            193,              4,               0,               0,        4089,        7,                 185
  166815760,        4096,          22, 0.041015625   ,            0.0, 0.5956198712315258  ,             37,             19,               1,               0,        4073,       23,                  12
  167816473,        4096,           7, 0.015869140625,            0.0, 0.23487888847408994 ,             23,              7,               0,               0,        4081,       15,                   2
  168817091,        4096,           8, 0.009521484375,            0.0, 0.17443313750631395 ,             21,              2,               0,               0,        4094,        2,                   0
  169817288,        4096,          13, 0.012939453125,            0.0, 0.2839773185094646  ,             22,              4,               0,               0,        4080,       16,                  10
  170817584,        4096,           8, 0.25634765625 ,            0.0, 0.494805774152982   ,            985,              5,               0,               0,        4083,       13,                 979
  171817638,        4096,          15, 0.306640625   ,            0.0, 0.5296066897704459  ,           1221,              3,               0,               0,        4084,       12,                1180
  172818860,        4096,           8, 0.456787109375,            0.0, 0.5817771715475194  ,           1741,              4,               0,               0,        4086,       10,                1733
  173819193,        4096,          21, 0.71484375    ,            1.0, 0.8751307798471823  ,           2268,              9,               2,               0,        4084,       12,                2221
  174819832,        4096,          13, 0.469970703125,            0.0, 0.6366696485063452  ,           1839,             11,               0,               0,        4083,       13,                1277
  175820605,        4096,          16, 0.110107421875,            0.0, 0.5505105834795919  ,            348,             14,               1,               0,        4083,       13,                 320
  176821011,        4096,           8, 0.010986328125,            0.0, 0.19041075000989266 ,             21,              1,               0,               0,        4085,       11,                   8
  177821204,        4096,          15, 0.19482421875 ,            0.0, 0.4897709209808726  ,            742,              4,               0,               0,        4090,        6,                 734
  178821573,        4096,          14, 0.6708984375  ,            0.0, 0.8203305197053554  ,           2030,              8,               0,               0,        4076,       20,                2009
  179822813,        4096,           8, 0.298583984375,            0.0, 0.5523900014027677  ,           1130,              9,               0,               0,        4086,       10,                 557
  180844095,        4096,           6, 0.034912109375,            0.0, 0.23902040497411103 ,            117,              4,               0,               0,        4088,        8,                  67
  181845355,        4096,           4, 0.0087890625  ,            0.0, 0.13593174713940484 ,             22,              1,               0,               0,        4093,        3,                  10
  182846916,        4096,           7, 0.13720703125 ,            0.0, 0.37463838307835134 ,            539,              3,               0,               0,        4078,       18,                 532
  183847424,        4096,           9, 0.27490234375 ,            0.0, 0.4981557689626377  ,           1095,              4,               0,               0,        4087,        9,                1081
  184847547,        4096,           7, 0.28857421875 ,            0.0, 0.48080978075828196 ,           1161,              4,               0,               0,        4086,       10,                1147
  185848067,        4096,           5, 0.65673828125 ,            1.0, 0.7354337486754302  ,           2098,              4,               0,               0,        4082,       14,                2089
  186849352,        4096,           8, 0.4423828125  ,            0.0, 0.5350056457221641  ,           1760,              3,               0,               0,        4090,        6,                1247
  187849890,        4096,           6, 0.455810546875,            0.0, 0.5196344373523694  ,           1839,              2,               0,               0,        4087,        9,                1803
  188929010,        4096,           6, 0.3173828125  ,            0.0, 0.49197722287682166 ,           1280,              4,               0,               0,        4088,        8,                1258
  189929346,        4096,           4, 0.041748046875,            0.0, 0.2186724661614324  ,            161,              1,               0,               0,        4090,        6,                 156
  190929376,        4096,           8, 0.00634765625 ,            0.0, 0.18344239834381754 ,              9,              3,               0,               0,        4092,        4,                   1
  191932017,        4096,          13, 0.02099609375 ,            0.0, 0.42395158367110886 ,             14,              9,               0,               0,        4085,       11,                   2
  192932493,        4096,           4, 0.00341796875 ,            0.0, 0.09876204984519116 ,              6,              1,               0,               0,        4080,       16,                   0
  193933299,        4096,           2, 0.001708984375,            0.0, 0.05179407540835154 ,              5,              0,               0,               0,        4095,        1,                   1
  194933684,        4096,          17, 0.239013671875,            0.0, 0.5108695518738906  ,            952,              2,               1,               0,        4085,       11,                 949
  195933916,        4096,           8, 0.2998046875  ,            0.0, 0.4890998996657302  ,           1210,              3,               0,               0,        4089,        7,                1203
  196934079,        4096,           4, 0.253662109375,            0.0, 0.44234070566976486 ,           1031,              1,               0,               0,        4093,        3,                1027
  197935240,        4096,          26, 0.016357421875,            0.0, 0.4851063160530929  ,             16,              4,               1,               0,        4086,       10,                   9
  198935850,        4096,          13, 0.00390625    ,            0.0, 0.20607088576734342 ,              3,              1,               0,               0,        4091,        5,                   1
  199936013,        4096,          13, 0.19580078125 ,            0.0, 0.49582430513427805 ,            761,              6,               0,               0,        4088,        8,                 754
  200937595,        4096,           6, 0.067626953125,            0.0, 0.2990330012490746  ,            253,              5,               0,               0,        4090,        6,                 246
  201951875,        4096,          13, 0.019287109375,            0.0, 0.358176097453413   ,             23,              7,               0,               0,        4088,        8,                   8
  202955958,        4096,          12, 0.01953125    ,            0.0, 0.37708971780391665 ,             18,              8,               0,               0,        4086,       10,                   5
  203969953,        4096,          10, 0.017333984375,            0.0, 0.30609422341933745 ,             20,              9,               0,               0,        4088,        8,                   3
  204970026,        4096,           3, 0.00634765625 ,            0.0, 0.12286751405531014 ,             13,              0,               0,               0,        4089,        7,                   5
  205970860,        4096,           7, 0.006103515625,            0.0, 0.15534693100288585 ,             12,              3,               0,               0,        4092,        4,                   1
  206971192,        4096,           6, 0.006103515625,            0.0, 0.1387438520151988  ,             11,              1,               0,               0,        4094,        2,                   8
  207974240,        4096,           9, 0.00634765625 ,            0.0, 0.17104555609583033 ,             11,              2,               0,               0,        4092,        4,                   3
  208975492,        4096,           5, 0.005615234375,            0.0, 0.13876447138195647 ,             10,              3,               0,               0,        4091,        5,                   4
  209975763,        4096,          13, 0.10546875    ,            0.0, 0.5905418054832676  ,            300,             20,               0,               0,        4073,       23,                 276
  211022173,        4096,           8, 0.17431640625 ,            0.0, 0.43175301447944164 ,            673,              4,               0,               0,        4080,       16,                 662
  212022263,        4096,           7, 0.303466796875,            0.0, 0.5129644359694222  ,           1170,              5,               0,               0,        4078,       18,                1158
  213023065,        4096,           7, 0.598876953125,            0.0, 0.6756714748239092  ,           2047,              3,               0,               0,        4086,       10,                2017
  214051043,        4096,          17, 0.363037109375,            0.0, 0.5751960896873729  ,           1442,              4,               1,               0,        4090,        6,                1069
  215181858,        4096,          11, 0.56884765625 ,            0.0, 0.7438853869910887  ,           1888,             14,               0,               0,        4078,       18,                1869
  216263442,        4096,           7, 0.365234375   ,            0.0, 0.5232880791861777  ,           1437,              3,               0,               0,        4084,       12,                1104
  217264386,        4096,           3, 0.03857421875 ,            0.0, 0.2012565952902591  ,            153,              0,               0,               0,        4089,        7,                 115
  218269236,        4096,          18, 0.016357421875,            0.0, 0.4098113289973854  ,             12,              6,               1,               0,        4089,        7,                   5
  219303703,        4096,          13, 0.01806640625 ,            0.0, 0.38926735505974547 ,             13,              8,               0,               0,        4084,       12,                   3
  220308168,        4096,           6, 0.011962890625,            0.0, 0.2233958759084292  ,             15,              5,               0,               0,        4089,        7,                   8
  221309287,        4096,           4, 0.0078125     ,            0.0, 0.15448218697879054 ,             13,              3,               0,               0,        4090,        6,                   4
  222312743,        4096,           4, 0.00390625    ,            0.0, 0.09102484529477378 ,             10,              1,               0,               0,        4094,        2,                   1
  223313847,        4096,           4, 0.0029296875  ,            0.0, 0.0826278066461427  ,              7,              1,               0,               0,        4094,        2,                   2
  224314443,        4096,           3, 0.00146484375 ,            0.0, 0.05844504241411829 ,              3,              0,               0,               0,        4095,        1,                   1
  225315393,        4096,           9, 0.00439453125 ,            0.0, 0.1653010529158625  ,              5,              2,               0,               0,        4092,        4,                   2
  226315933,        4096,          16, 0.042724609375,            0.0, 0.4500225670772008  ,            101,             12,               1,               0,        4084,       12,                  88
  227316811,        4096,           4, 0.0087890625  ,            0.0, 0.16214172775806693 ,             13,              2,               0,               0,        4076,       20,                   7
  228317021,        4096,          23, 0.01416015625 ,            0.0, 0.40055464199653906 ,             17,              4,               1,               0,        4091,        5,                   3
  229317146,        4096,          14, 0.346923828125,            0.0, 0.609979916148143   ,           1281,              8,               0,               0,        4088,        8,                1269
  230317299,        4096,          14, 0.4736328125  ,            0.0, 0.6433160597042016  ,           1720,              5,               0,               0,        4089,        7,                1662
  231317422,        4096,           7, 0.4970703125  ,            0.0, 0.6067581721173209  ,           1840,              5,               0,               0,        4085,       11,                1728
  232317426,        4096,           6, 0.48095703125 ,            0.0, 0.5197549209398469  ,           1940,              1,               0,               0,        4089,        7,                1784
  233317818,        4096,           7, 0.6474609375  ,            1.0, 0.6862441643916698  ,           2196,              3,               0,               0,        4089,        7,                2181
  234321062,        4096,           6, 0.42431640625 ,            0.0, 0.5481097858888171  ,           1663,              5,               0,               0,        4089,        7,                1267
  235321267,        4096,           3, 0.08154296875 ,            0.0, 0.2909627776837383  ,            318,              0,               0,               0,        4091,        5,                 269
  236321462,        4096,           4, 0.008056640625,            0.0, 0.11129358659347627 ,             27,              1,               0,               0,        4093,        3,                  18
  237321495,        4096,          10, 0.389892578125,            0.0, 0.6100440143121156  ,           1424,              6,               0,               0,        4085,       11,                1416
  238321570,        4096,           5, 0.7197265625  ,            1.0, 0.7690049903816838  ,           2226,              3,               0,               0,        4088,        8,                2190
  239321587,        4096,           4, 0.609375      ,            1.0, 0.6321852601294972  ,           2180,              1,               0,               0,        4090,        6,                1753
  240322601,        4096,           3, 0.49560546875 ,            0.0, 0.560743981773405   ,           1899,              0,               0,               0,        4093,        3,                1692
  241393223,        4096,           7, 0.55078125    ,            0.0, 0.6418504856260822  ,           1969,              5,               0,               0,        4087,        9,                1891
  242408300,        4096,          11, 0.4091796875  ,            0.0, 0.5625466221455804  ,           1604,              5,               0,               0,        4085,       11,                1385
  243408740,        4096,           6, 0.41650390625 ,            0.0, 0.5171483972985812  ,           1679,              3,               0,               0,        4090,        6,                1641
  244408913,        4096,           3, 0.447998046875,            0.0, 0.5065304932787219  ,           1821,              0,               0,               0,        4089,        7,                1815
  245409586,        4096,          11, 0.3876953125  ,            0.0, 0.5494003842058425  ,           1547,              7,               0,               0,        4087,        9,                1538
  246409603,        4096,           9, 0.440185546875,            0.0, 0.5315590688694505  ,           1771,              3,               0,               0,        4091,        5,                1762
  247410066,        4096,           3, 0.46240234375 ,            0.0, 0.5121116003807245  ,           1869,              0,               0,               0,        4088,        8,                1865
  248410359,        4096,           6, 0.728759765625,            1.0, 0.7387919198808248  ,           2311,              2,               0,               0,        4088,        8,                2306
  249414078,        4096,           7, 0.2705078125  ,            0.0, 0.4641117776209357  ,           1090,              1,               0,               0,        4090,        6,                 456
